STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 10:35,FM-15,CLR:00,10,,52,42.0,27,38.0,0,0,,30.21
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 10:55,FM-15,CLR:00,10,,52,42.0,28,41.0,3,310,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 11:15,FM-15,CLR:00,10,,54,43.0,27,35.0,5,320,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 11:35,FM-15,CLR:00,10,,52,43.0,30,44.0,3,230,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 11:55,FM-15,CLR:00,10,,54,43.0,28,38.0,6,300,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 12:15,FM-15,CLR:00,10,,54,43.0,28,38.0,9,260,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 12:35,FM-15,CLR:00,10,,54,43.0,27,35.0,10,250,16,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 12:55,FM-15,CLR:00,10,,54,43.0,27,35.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 13:15,FM-15,CLR:00,10,,54,43.0,27,35.0,6,240,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 13:35,FM-15,CLR:00,10,,55,43.0,28,36.0,3,250,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 13:55,FM-15,CLR:00,10,,55,43.0,27,33.0,7,260,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 14:15,FM-15,CLR:00,10,,55,43.0,27,33.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 14:35,FM-15,CLR:00,10,,57,44.0,27,31.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 14:55,FM-15,CLR:00,10,,57,44.0,27,31.0,6,230,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 15:15,FM-15,CLR:00,10,,55,43.0,27,33.0,3,300,,30.16
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 15:35,FM-15,CLR:00,10,,55,43.0,27,33.0,6,270,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 15:55,FM-15,CLR:00,10,,55,43.0,27,33.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 16:15,FM-15,CLR:00,10,,54,43.0,27,35.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 16:35,FM-15,CLR:00,10,,54,43.0,28,38.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 16:55,FM-15,CLR:00,10,,48,41.0,32,54.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 17:15,FM-15,CLR:00,10,,46,40.0,32,57.0,0,0,,30.17
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 17:35,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 17:55,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 18:15,FM-15,CLR:00,10,,43,40.0,36,76.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 18:35,FM-15,CLR:00,10,,43,40.0,36,76.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 18:55,FM-15,CLR:00,10,,41,39.0,36,81.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 19:15,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 19:35,FM-15,CLR:00,10,,39,37.0,34,81.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 19:55,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 20:15,FM-15,CLR:00,10,,39,37.0,34,81.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 20:35,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 20:55,FM-15,CLR:00,10,,39,37.0,34,81.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 21:15,FM-15,CLR:00,10,,39,37.0,34,81.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 21:35,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 21:55,FM-15,CLR:00,10,,37,37.0,36,93.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 22:15,FM-15,CLR:00,10,,37,37.0,36,93.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 22:35,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 22:55,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 23:15,FM-15,CLR:00,10,,39,38.0,36,87.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 23:35,FM-15,CLR:00,10,,41,39.0,36,81.0,0,0,,30.21
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/20/2017 23:55,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 0:15,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 0:35,FM-15,CLR:00,10,,45,40.0,34,66.0,6,200,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 0:55,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 1:15,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.21
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 1:35,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 1:55,FM-15,CLR:00,10,,45,40.0,34,66.0,5,190,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 2:15,FM-15,CLR:00,10,,45,40.0,34,66.0,3,200,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 2:35,FM-15,CLR:00,10,,45,40.0,34,66.0,6,180,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 2:55,FM-15,CLR:00,10,,45,40.0,34,66.0,8,180,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 3:15,FM-15,CLR:00,10,,45,40.0,34,66.0,8,180,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 3:35,FM-15,CLR:00,10,,45,40.0,34,66.0,5,180,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 3:55,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 4:15,FM-15,CLR:00,10,,45,40.0,34,66.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 4:35,FM-15,CLR:00,10,,43,39.0,34,71.0,7,180,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 4:55,FM-15,CLR:00,10,,43,39.0,34,71.0,7,190,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 5:15,FM-15,CLR:00,10,,43,39.0,34,71.0,5,190,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 5:35,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 5:55,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 6:15,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 6:35,FM-15,CLR:00,10,,43,39.0,34,71.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 6:55,FM-15,CLR:00,10,,43,38.0,32,66.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 7:15,FM-15,CLR:00,10,,43,38.0,32,66.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 7:35,FM-15,CLR:00,10,,43,38.0,32,66.0,3,230,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 7:55,FM-15,CLR:00,10,,43,38.0,32,66.0,3,230,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 8:15,FM-15,CLR:00,10,,45,40.0,32,61.0,3,220,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 8:35,FM-15,CLR:00,10,,45,40.0,32,61.0,0,0,,30.21
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 8:55,FM-15,CLR:00,10,,46,41.0,34,62.0,3,220,,30.21
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 9:15,FM-15,CLR:00,10,,48,42.0,34,58.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 9:35,FM-15,CLR:00,10,,50,43.0,34,54.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 9:55,FM-15,CLR:00,10,,52,45.0,36,54.0,0,0,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 10:15,FM-15,CLR:00,10,,54,46.0,36,51.0,5,200,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 10:35,FM-15,CLR:00,10,,54,46.0,36,51.0,7,180,,30.2
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 10:55,FM-15,CLR:00,10,,55,47.0,37,51.0,0,0,,30.19
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 11:15,FM-15,CLR:00,10,,57,48.0,37,48.0,0,0,,30.18
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 11:35,FM-15,CLR:00,10,,59,48.0,36,42.0,6,190,,30.16
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 11:55,FM-15,CLR:00,10,,61,49.0,36,39.0,0,0,,30.15
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 12:15,FM-15,CLR:00,10,,63,51.0,39,42.0,0,0,,30.14
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 12:35,FM-15,CLR:00,10,,63,51.0,39,42.0,5,190,,30.13
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 12:55,FM-15,CLR:00,10,,64,53.0,43,46.0,9,170,,30.11
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 13:15,FM-15,CLR:00,10,,64,53.0,43,46.0,6,170,,30.1
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 13:35,FM-15,CLR:00,10,,66,54.0,43,43.0,3,190,,30.09
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 13:55,FM-15,CLR:00,10,,66,55.0,45,46.0,3,190,,30.08
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 14:15,FM-15,CLR:00,10,,66,55.0,45,46.0,8,180,,30.08
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 14:35,FM-15,CLR:00,10,,64,53.0,43,46.0,7,200,,30.08
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 14:55,FM-15,CLR:00,10,,64,53.0,43,46.0,6,190,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 15:15,FM-15,CLR:00,10,,64,54.0,45,49.0,8,190,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 15:35,FM-15,CLR:00,10,,64,54.0,45,49.0,6,190,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 15:55,FM-15,CLR:00,10,,63,54.0,45,52.0,0,0,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 16:15,FM-15,CLR:00,10,,61,53.0,46,59.0,0,0,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 16:35,FM-15,CLR:00,10,,61,53.0,46,59.0,0,0,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 16:55,FM-15,CLR:00,10,,61,53.0,45,55.0,8,170,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 17:15,FM-15,CLR:00,10,,61,53.0,45,55.0,3,170,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 17:35,FM-15,CLR:00,10,,61,53.0,46,59.0,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 17:55,FM-15,CLR:00,10,,61,53.0,46,59.0,9,170,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 18:15,FM-15,CLR:00,10,,61,53.0,46,59.0,6,170,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 18:35,FM-15,CLR:00,10,,61,54.0,48,63.0,7,170,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 18:55,FM-15,CLR:00,10,,61,54.0,48,63.0,5,160,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 19:15,FM-15,CLR:00,10,,59,53.0,48,68.0,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 19:35,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 19:55,FM-15,CLR:00,10,,57,52.0,48,72.0,5,160,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 20:15,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 20:35,FM-15,SCT:04 80,10,,55,52.0,50,82.0,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 20:55,FM-15,SCT:04 90,10,,55,52.0,50,82.0,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 21:15,FM-15,SCT:04 90,10,,55,52.0,50,82.0,6,140,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 21:35,FM-15,SCT:04 70 BKN:07 90,10,,55,52.0,50,82.0,9,140,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 21:55,FM-15,BKN:07 70,10,,55,52.0,50,82.0,0,0,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 22:15,FM-15,SCT:04 70 SCT:04 100,10,,55,52.0,50,82.0,0,0,,30.01
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 22:35,FM-15,BKN:07 100,10,,55,52.0,50,82.0,0,0,,30.02
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 22:55,FM-15,SCT:04 100,10,,57,53.0,50,77.0,0,0,,30.01
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 23:15,FM-15,SCT:04 70 BKN:07 90,10,,57,53.0,50,77.0,3,150,,30.01
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 23:35,FM-15,SCT:04 70 BKN:07 80 OVC:08 90,10,,57,54.0,52,82.0,0,0,,30
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/21/2017 23:55,FM-15,BKN:07 70 BKN:07 80,10,,57,54.0,52,82.0,0,0,,29.99
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 0:15,FM-15,SCT:04 70 SCT:04 110,10,,57,54.0,52,82.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 0:35,FM-15,SCT:04 100,10,,55,53.0,52,88.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 0:55,FM-15,BKN:07 70 OVC:08 90,10,,55,53.0,52,88.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 1:15,FM-15,SCT:04 70 BKN:07 80 BKN:07 90,10,,55,53.0,52,88.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 1:35,FM-15,SCT:04 70 SCT:04 90,10,,55,53.0,52,88.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 2:00,FM-15,,,,55,,52,88.0,0,0,,
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 2:15,FM-15,CLR:00,10,,55,53.0,52,88.0,0,0,,29.92
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 2:35,FM-15,CLR:00,10,,55,53.0,52,88.0,0,0,,29.91
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 2:55,FM-15,CLR:00,10,,55,53.0,52,88.0,0,0,,29.91
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 3:15,FM-15,CLR:00,10,,54,53.0,52,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 3:35,FM-15,SCT:04 110,10,,54,53.0,52,94.0,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 3:55,FM-15,SCT:04 100,10,,54,53.0,52,94.0,0,0,,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 4:15,FM-15,BKN:07 90,10,,54,53.0,52,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 4:35,FM-15,SCT:04 44 BKN:07 90,10,,55,53.0,52,88.0,7,310,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 4:55,FM-15,SCT:04 42 SCT:04 90 SCT:04 110,10,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 5:15,FM-15,SCT:04 40,10,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 5:35,FM-15,SCT:04 18 BKN:07 40 BKN:07 49,10,,55,53.0,52,88.0,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 5:55,FM-15,SCT:04 18 SCT:04 40 BKN:07 95,10,,55,53.0,52,88.0,0,0,,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 6:15,FM-15,SCT:04 16 SCT:04 37 BKN:07 95,10,,55,53.0,52,88.0,0,0,,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 6:35,FM-15,BKN:07 14,10,,55,54.0,54,94.0,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 6:55,FM-15,BKN:07 16 OVC:08 25,3,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 7:15,FM-15,BKN:07 25 OVC:08 32,7,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 7:35,FM-15,SCT:04 29 BKN:07 50 OVC:08 70,4,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 7:55,FM-15,SCT:04 31 BKN:07 38 OVC:08 47,1.5,,55,54.0,54,94.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 8:15,FM-15,SCT:04 32 SCT:04 38 OVC:08 50,4,,55,55.0,55,100.0,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/22/2017 8:35,FM-15,BKN:07 60 OVC:08 65,7,,55,55.0,55,100.0,0,0,,29.88
